,date,region,new_confirmed,1_day_shift,7_day_avg,3_day_shift,7_day_shift,10_day_shift
6557,2022-01-19,Pacific,138864.0,174807.0,139946.7142857143,50298.0,141502.0,50914.0
6566,2022-01-20,Pacific,199003.0,138864.0,140870.85714285713,227152.0,192534.0,298707.0
6575,2022-01-21,Pacific,169531.0,199003.0,144224.7142857143,174807.0,146054.0,163985.0
6584,2022-01-22,Pacific,44454.0,169531.0,143444.14285714287,138864.0,49918.0,141502.0
6593,2022-01-23,Pacific,31601.0,44454.0,140773.14285714287,199003.0,50298.0,192534.0
6602,2022-01-24,Pacific,288689.0,31601.0,149564.14285714287,169531.0,227152.0,146054.0
6611,2022-01-25,Pacific,98826.0,288689.0,138709.7142857143,44454.0,174807.0,49918.0
6620,2022-01-26,Pacific,129616.0,98826.0,137388.57142857142,31601.0,138864.0,50298.0
6629,2022-01-27,Pacific,136939.0,129616.0,128522.28571428571,288689.0,199003.0,227152.0
6638,2022-01-28,Pacific,116835.0,136939.0,120994.28571428571,98826.0,169531.0,174807.0
6647,2022-01-29,Pacific,25033.0,116835.0,118219.85714285714,129616.0,44454.0,138864.0
6656,2022-01-30,Pacific,20483.0,25033.0,116631.57142857143,136939.0,31601.0,199003.0
6665,2022-01-31,Pacific,182413.0,20483.0,101449.28571428571,116835.0,288689.0,169531.0
6674,2022-02-01,Pacific,43540.0,182413.0,93551.28571428571,25033.0,98826.0,44454.0
6683,2022-02-02,Pacific,60331.0,43540.0,83653.42857142857,20483.0,129616.0,31601.0
6692,2022-02-03,Pacific,90547.0,60331.0,77026.0,182413.0,136939.0,288689.0
6701,2022-02-04,Pacific,60079.0,90547.0,68918.0,43540.0,116835.0,98826.0
6710,2022-02-05,Pacific,12159.0,60079.0,67078.85714285714,60331.0,25033.0,129616.0
6719,2022-02-06,Pacific,8412.0,12159.0,65354.42857142857,90547.0,20483.0,136939.0
6728,2022-02-07,Pacific,62495.0,8412.0,48223.28571428572,60079.0,182413.0,116835.0
6737,2022-02-08,Pacific,49583.0,62495.0,49086.57142857143,12159.0,43540.0,25033.0
6746,2022-02-09,Pacific,64790.0,49583.0,49723.57142857143,8412.0,60331.0,20483.0
6755,2022-02-10,Pacific,22158.0,64790.0,39953.71428571428,62495.0,90547.0,182413.0
6764,2022-02-11,Pacific,43674.0,22158.0,37610.142857142855,49583.0,60079.0,43540.0
6773,2022-02-12,Pacific,5855.0,43674.0,36709.57142857143,64790.0,12159.0,60331.0
6782,2022-02-13,Pacific,5775.0,5855.0,36332.857142857145,22158.0,8412.0,90547.0
6791,2022-02-14,Pacific,40587.0,5775.0,33203.142857142855,43674.0,62495.0,60079.0
6800,2022-02-15,Pacific,14832.0,40587.0,28238.714285714286,5855.0,49583.0,12159.0
6809,2022-02-16,Pacific,17527.0,14832.0,21486.85714285714,5775.0,64790.0,8412.0
6818,2022-02-17,Pacific,12592.0,17527.0,20120.285714285714,40587.0,22158.0,62495.0
6827,2022-02-18,Pacific,17178.0,12592.0,16335.142857142857,14832.0,43674.0,49583.0
6836,2022-02-19,Pacific,3924.0,17178.0,16059.285714285714,17527.0,5855.0,64790.0
6845,2022-02-20,Pacific,3146.0,3924.0,15683.714285714286,12592.0,5775.0,22158.0
6854,2022-02-21,Pacific,1881.0,3146.0,10154.285714285714,17178.0,40587.0,43674.0
6863,2022-02-22,Pacific,33805.0,1881.0,12864.714285714286,3924.0,14832.0,5855.0
6872,2022-02-23,Pacific,12735.0,33805.0,12180.142857142857,3146.0,17527.0,5775.0
6881,2022-02-24,Pacific,16263.0,12735.0,12704.57142857143,1881.0,12592.0,40587.0
6890,2022-02-25,Pacific,18022.0,16263.0,12825.142857142857,33805.0,17178.0,14832.0
6899,2022-02-26,Pacific,2732.0,18022.0,12654.857142857143,12735.0,3924.0,17527.0
6908,2022-02-27,Pacific,340.0,2732.0,12254.0,16263.0,3146.0,12592.0
6917,2022-02-28,Pacific,24269.0,340.0,15452.285714285714,18022.0,1881.0,17178.0
6926,2022-03-01,Pacific,4672.0,24269.0,11290.42857142857,2732.0,33805.0,3924.0
6935,2022-03-02,Pacific,10326.0,4672.0,10946.285714285714,340.0,12735.0,3146.0
6944,2022-03-03,Pacific,11787.0,10326.0,10306.857142857143,24269.0,16263.0,1881.0
6953,2022-03-04,Pacific,10146.0,11787.0,9181.714285714286,4672.0,18022.0,33805.0
6962,2022-03-05,Pacific,1633.0,10146.0,9024.714285714286,10326.0,2732.0,12735.0
6971,2022-03-06,Pacific,481.0,1633.0,9044.857142857143,11787.0,340.0,16263.0
6980,2022-03-07,Pacific,13944.0,481.0,7569.857142857143,10146.0,24269.0,18022.0
6989,2022-03-08,Pacific,4864.0,13944.0,7597.285714285715,1633.0,4672.0,2732.0
6998,2022-03-09,Pacific,8306.0,4864.0,7308.714285714285,481.0,10326.0,340.0
7007,2022-03-10,Pacific,7547.0,8306.0,6703.0,13944.0,11787.0,24269.0
7016,2022-03-11,Pacific,8903.0,7547.0,6525.428571428572,4864.0,10146.0,4672.0
7025,2022-03-12,Pacific,1730.0,8903.0,6539.285714285715,8306.0,1633.0,10326.0
7034,2022-03-13,Pacific,77.0,1730.0,6481.571428571428,7547.0,481.0,11787.0
7043,2022-03-14,Pacific,11955.0,77.0,6197.428571428572,8903.0,13944.0,10146.0
7052,2022-03-15,Pacific,2420.0,11955.0,5848.285714285715,1730.0,4864.0,1633.0
7061,2022-03-16,Pacific,6891.0,2420.0,5646.142857142857,77.0,8306.0,481.0
7070,2022-03-17,Pacific,6479.0,6891.0,5493.571428571428,11955.0,7547.0,13944.0
7079,2022-03-18,Pacific,9141.0,6479.0,5527.571428571428,2420.0,8903.0,4864.0
7088,2022-03-19,Pacific,3313.0,9141.0,5753.714285714285,6891.0,1730.0,8306.0
7097,2022-03-20,Pacific,74.0,3313.0,5753.285714285715,6479.0,77.0,7547.0
7106,2022-03-21,Pacific,11537.0,74.0,5693.571428571428,9141.0,11955.0,8903.0
7115,2022-03-22,Pacific,1919.0,11537.0,5622.0,3313.0,2420.0,1730.0
7124,2022-03-23,Pacific,7596.0,1919.0,5722.714285714285,74.0,6891.0,77.0
7133,2022-03-24,Pacific,5464.0,7596.0,5577.714285714285,11537.0,6479.0,11955.0
7142,2022-03-25,Pacific,6536.0,5464.0,5205.571428571428,1919.0,9141.0,2420.0
7151,2022-03-26,Pacific,1116.0,6536.0,4891.714285714285,7596.0,3313.0,6891.0
7160,2022-03-27,Pacific,93.0,1116.0,4894.428571428572,5464.0,74.0,6479.0
7169,2022-03-28,Pacific,7813.0,93.0,4362.428571428572,6536.0,11537.0,9141.0
7178,2022-03-29,Pacific,1920.0,7813.0,4362.571428571428,1116.0,1919.0,3313.0
7187,2022-03-30,Pacific,6585.0,1920.0,4218.142857142857,93.0,7596.0,74.0
7196,2022-03-31,Pacific,6006.0,6585.0,4295.571428571428,7813.0,5464.0,11537.0
7205,2022-04-01,Pacific,6511.0,6006.0,4292.0,1920.0,6536.0,1919.0
7214,2022-04-02,Pacific,173.0,6511.0,4157.285714285715,6585.0,1116.0,7596.0
7223,2022-04-03,Pacific,264.0,173.0,4181.714285714285,6006.0,93.0,5464.0
7232,2022-04-04,Pacific,4971.0,264.0,3775.714285714286,6511.0,7813.0,6536.0
7241,2022-04-05,Pacific,7630.0,4971.0,4591.428571428572,173.0,1920.0,1116.0
7250,2022-04-06,Pacific,8921.0,7630.0,4925.142857142857,264.0,6585.0,93.0
7259,2022-04-07,Pacific,1849.0,8921.0,4331.285714285715,4971.0,6006.0,7813.0
7268,2022-04-08,Pacific,15405.0,1849.0,5601.857142857143,7630.0,6511.0,1920.0
7277,2022-04-09,Pacific,174.0,15405.0,5602.0,8921.0,173.0,6585.0
7286,2022-04-10,Pacific,77.0,174.0,5575.285714285715,1849.0,264.0,6006.0
7295,2022-04-11,Pacific,5137.0,77.0,5599.0,15405.0,4971.0,6511.0
7304,2022-04-12,Pacific,1662.0,5137.0,4746.428571428572,174.0,7630.0,173.0
7313,2022-04-13,Pacific,6410.0,1662.0,4387.714285714285,77.0,8921.0,264.0
7322,2022-04-14,Pacific,15281.0,6410.0,6306.571428571428,5137.0,1849.0,4971.0
7331,2022-04-15,Pacific,10795.0,15281.0,5648.0,1662.0,15405.0,7630.0
7340,2022-04-16,Pacific,205.0,10795.0,5652.428571428572,6410.0,174.0,8921.0
7349,2022-04-17,Pacific,83.0,205.0,5653.285714285715,15281.0,77.0,1849.0
7358,2022-04-18,Pacific,8031.0,83.0,6066.714285714285,10795.0,5137.0,15405.0
7367,2022-04-19,Pacific,11361.0,8031.0,7452.285714285715,205.0,1662.0,174.0
7376,2022-04-20,Pacific,5909.0,11361.0,7380.714285714285,83.0,6410.0,77.0
7385,2022-04-21,Pacific,3291.0,5909.0,5667.857142857143,8031.0,15281.0,5137.0
7394,2022-04-22,Pacific,21151.0,3291.0,7147.285714285715,11361.0,10795.0,1662.0
7403,2022-04-23,Pacific,155.0,21151.0,7140.142857142857,5909.0,205.0,6410.0
7412,2022-04-24,Pacific,112.0,155.0,7144.285714285715,3291.0,83.0,15281.0
7421,2022-04-25,Pacific,12669.0,112.0,7806.857142857143,21151.0,8031.0,10795.0
7430,2022-04-26,Pacific,17660.0,12669.0,8706.714285714286,155.0,11361.0,205.0
7439,2022-04-27,Pacific,10004.0,17660.0,9291.714285714286,112.0,5909.0,83.0
7448,2022-04-28,Pacific,3899.0,10004.0,9378.57142857143,12669.0,3291.0,8031.0
7457,2022-04-29,Pacific,25542.0,3899.0,10005.857142857143,17660.0,21151.0,11361.0
7466,2022-04-30,Pacific,168.0,25542.0,10007.714285714286,10004.0,155.0,5909.0
7475,2022-05-01,Pacific,137.0,168.0,10011.285714285714,3899.0,112.0,3291.0
7484,2022-05-02,Pacific,19841.0,137.0,11035.857142857143,25542.0,12669.0,21151.0
7493,2022-05-03,Pacific,21571.0,19841.0,11594.57142857143,168.0,17660.0,155.0
7502,2022-05-04,Pacific,6804.0,21571.0,11137.42857142857,137.0,10004.0,112.0
7511,2022-05-05,Pacific,4931.0,6804.0,11284.857142857143,19841.0,3899.0,12669.0
7520,2022-05-06,Pacific,26313.0,4931.0,11395.0,21571.0,25542.0,17660.0
7529,2022-05-07,Pacific,98.0,26313.0,11385.0,6804.0,168.0,10004.0
7538,2022-05-08,Pacific,75.0,98.0,11376.142857142857,4931.0,137.0,3899.0
7547,2022-05-09,Pacific,18859.0,75.0,11235.857142857143,26313.0,19841.0,25542.0
7556,2022-05-10,Pacific,26794.0,18859.0,11982.0,98.0,21571.0,168.0
7565,2022-05-11,Pacific,15820.0,26794.0,13270.0,75.0,6804.0,137.0
7574,2022-05-12,Pacific,5683.0,15820.0,13377.42857142857,18859.0,4931.0,19841.0
7583,2022-05-13,Pacific,30998.0,5683.0,14046.714285714286,26794.0,26313.0,21571.0
7592,2022-05-14,Pacific,189.0,30998.0,14059.714285714286,15820.0,98.0,6804.0
7601,2022-05-15,Pacific,105.0,189.0,14064.0,5683.0,75.0,4931.0
7610,2022-05-16,Pacific,18459.0,105.0,14006.857142857143,30998.0,18859.0,26313.0
7619,2022-05-17,Pacific,42034.0,18459.0,16184.0,189.0,26794.0,98.0
7628,2022-05-18,Pacific,19043.0,42034.0,16644.428571428572,105.0,15820.0,75.0
7637,2022-05-19,Pacific,6579.0,19043.0,16772.428571428572,18459.0,5683.0,18859.0
7646,2022-05-20,Pacific,53145.0,6579.0,19936.285714285714,42034.0,30998.0,26794.0
7655,2022-05-21,Pacific,266.0,53145.0,19947.285714285714,19043.0,189.0,15820.0
7664,2022-05-22,Pacific,145.0,266.0,19953.0,6579.0,105.0,5683.0
7673,2022-05-23,Pacific,23109.0,145.0,20617.285714285714,53145.0,18459.0,30998.0
7682,2022-05-24,Pacific,45847.0,23109.0,21162.0,266.0,42034.0,189.0
7691,2022-05-25,Pacific,22293.0,45847.0,21626.285714285714,145.0,19043.0,105.0
7700,2022-05-26,Pacific,8430.0,22293.0,21890.714285714286,23109.0,6579.0,18459.0
7709,2022-05-27,Pacific,51131.0,8430.0,21603.0,45847.0,53145.0,42034.0
7718,2022-05-28,Pacific,282.0,51131.0,21605.285714285714,22293.0,266.0,19043.0
7727,2022-05-29,Pacific,121.0,282.0,21601.85714285714,8430.0,145.0,6579.0
7736,2022-05-30,Pacific,12715.0,121.0,20117.0,51131.0,23109.0,53145.0
7745,2022-05-31,Pacific,11772.0,12715.0,15249.142857142857,282.0,45847.0,266.0
7754,2022-06-01,Pacific,61462.0,11772.0,20844.714285714286,121.0,22293.0,145.0
7763,2022-06-02,Pacific,7270.0,61462.0,20679.0,12715.0,8430.0,23109.0
7772,2022-06-03,Pacific,47942.0,7270.0,20223.428571428572,11772.0,51131.0,45847.0
7781,2022-06-04,Pacific,236.0,47942.0,20216.85714285714,61462.0,282.0,22293.0
7790,2022-06-05,Pacific,139.0,236.0,20219.428571428572,7270.0,121.0,8430.0
7799,2022-06-06,Pacific,26944.0,139.0,22252.14285714286,47942.0,12715.0,51131.0
7808,2022-06-07,Pacific,55719.0,26944.0,28530.285714285714,236.0,11772.0,282.0
7817,2022-06-08,Pacific,21771.0,55719.0,22860.14285714286,139.0,61462.0,121.0
7826,2022-06-09,Pacific,7618.0,21771.0,22909.85714285714,26944.0,7270.0,12715.0
7835,2022-06-10,Pacific,55907.0,7618.0,24047.714285714286,55719.0,47942.0,11772.0
7844,2022-06-11,Pacific,179.0,55907.0,24039.571428571428,21771.0,236.0,61462.0
7853,2022-06-12,Pacific,316.0,179.0,24064.85714285714,7618.0,139.0,7270.0
7862,2022-06-13,Pacific,22864.0,316.0,23482.0,55907.0,26944.0,47942.0
7871,2022-06-14,Pacific,49271.0,22864.0,22560.85714285714,179.0,55719.0,236.0
7880,2022-06-15,Pacific,20512.0,49271.0,22381.0,316.0,21771.0,139.0
7889,2022-06-16,Pacific,6808.0,20512.0,22265.285714285714,22864.0,7618.0,26944.0
7898,2022-06-17,Pacific,41862.0,6808.0,20258.85714285714,49271.0,55907.0,55719.0
7907,2022-06-18,Pacific,227.0,41862.0,20265.714285714286,20512.0,179.0,21771.0
7916,2022-06-19,Pacific,160.0,227.0,20243.428571428572,6808.0,316.0,7618.0
7925,2022-06-20,Pacific,12141.0,160.0,18711.571428571428,41862.0,22864.0,55907.0
7934,2022-06-21,Pacific,57886.0,12141.0,19942.285714285714,227.0,49271.0,179.0
7943,2022-06-22,Pacific,22379.0,57886.0,20209.0,160.0,20512.0,316.0
7952,2022-06-23,Pacific,8536.0,22379.0,20455.85714285714,12141.0,6808.0,22864.0
7961,2022-06-24,Pacific,66052.0,8536.0,23911.571428571428,57886.0,41862.0,49271.0
7970,2022-06-25,Pacific,235.0,66052.0,23912.714285714286,22379.0,227.0,20512.0
7979,2022-06-26,Pacific,254.0,235.0,23926.14285714286,8536.0,160.0,6808.0
7988,2022-06-27,Pacific,25246.0,254.0,25798.285714285714,66052.0,12141.0,41862.0
7997,2022-06-28,Pacific,51656.0,25246.0,24908.285714285714,235.0,57886.0,227.0
8006,2022-06-29,Pacific,19746.0,51656.0,24532.14285714286,254.0,22379.0,160.0
8015,2022-06-30,Pacific,8202.0,19746.0,24484.428571428572,25246.0,8536.0,12141.0
8024,2022-07-01,Pacific,64592.0,8202.0,24275.85714285714,51656.0,66052.0,57886.0
8033,2022-07-02,Pacific,197.0,64592.0,24270.428571428572,19746.0,235.0,22379.0
8042,2022-07-03,Pacific,263.0,197.0,24271.714285714286,8202.0,254.0,8536.0
8051,2022-07-04,Pacific,15498.0,263.0,22879.14285714286,64592.0,25246.0,66052.0
8060,2022-07-05,Pacific,14277.0,15498.0,17539.285714285714,197.0,51656.0,235.0
8069,2022-07-06,Pacific,64495.0,14277.0,23932.0,263.0,19746.0,254.0
8078,2022-07-07,Pacific,7567.0,64495.0,23841.285714285714,15498.0,8202.0,25246.0
8087,2022-07-08,Pacific,55950.0,7567.0,22606.714285714286,14277.0,64592.0,51656.0
8096,2022-07-09,Pacific,184.0,55950.0,22604.85714285714,64495.0,197.0,19746.0
8105,2022-07-10,Pacific,208.0,184.0,22597.0,7567.0,263.0,8202.0
8114,2022-07-11,Pacific,28850.0,208.0,24504.428571428572,55950.0,15498.0,64592.0
8123,2022-07-12,Pacific,62390.0,28850.0,31377.714285714286,184.0,14277.0,197.0
8132,2022-07-13,Pacific,17161.0,62390.0,24615.714285714286,208.0,64495.0,263.0
8141,2022-07-14,Pacific,10272.0,17161.0,25002.14285714286,28850.0,7567.0,15498.0
8150,2022-07-15,Pacific,70188.0,10272.0,27036.14285714286,62390.0,55950.0,14277.0
8159,2022-07-16,Pacific,218.0,70188.0,27041.0,17161.0,184.0,64495.0
8168,2022-07-17,Pacific,184.0,218.0,27037.571428571428,10272.0,208.0,7567.0
8177,2022-07-18,Pacific,28966.0,184.0,27054.14285714286,70188.0,28850.0,55950.0
8186,2022-07-19,Pacific,54457.0,28966.0,25920.85714285714,218.0,62390.0,184.0
8195,2022-07-20,Pacific,17469.0,54457.0,25964.85714285714,184.0,17161.0,208.0
8204,2022-07-21,Pacific,10756.0,17469.0,26034.0,28966.0,10272.0,28850.0
8213,2022-07-22,Pacific,65028.0,10756.0,25296.85714285714,54457.0,70188.0,62390.0
8222,2022-07-23,Pacific,184.0,65028.0,25292.0,17469.0,218.0,17161.0
8231,2022-07-24,Pacific,269.0,184.0,25304.14285714286,10756.0,184.0,10272.0
8240,2022-07-25,Pacific,23799.0,269.0,24566.0,65028.0,28966.0,70188.0
8249,2022-07-26,Pacific,49618.0,23799.0,23874.714285714286,184.0,54457.0,218.0
8258,2022-07-27,Pacific,17397.0,49618.0,23864.428571428572,269.0,17469.0,184.0
8267,2022-07-28,Pacific,8166.0,17397.0,23494.428571428572,23799.0,10756.0,28966.0
8276,2022-07-29,Pacific,48210.0,8166.0,21091.85714285714,49618.0,65028.0,54457.0
8285,2022-07-30,Pacific,158.0,48210.0,21088.14285714286,17397.0,184.0,17469.0
8294,2022-07-31,Pacific,103.0,158.0,21064.428571428572,8166.0,269.0,10756.0
8303,2022-08-01,Pacific,24410.0,103.0,21151.714285714286,48210.0,23799.0,65028.0
8312,2022-08-02,Pacific,46141.0,24410.0,20655.0,158.0,49618.0,184.0
8321,2022-08-03,Pacific,16170.0,46141.0,20479.714285714286,103.0,17397.0,269.0
8330,2022-08-04,Pacific,6493.0,16170.0,20240.714285714286,24410.0,8166.0,23799.0
8339,2022-08-05,Pacific,44448.0,6493.0,19703.285714285714,46141.0,48210.0,49618.0
8348,2022-08-06,Pacific,157.0,44448.0,19703.14285714286,16170.0,158.0,17397.0
8357,2022-08-07,Pacific,79.0,157.0,19699.714285714286,6493.0,103.0,8166.0
8366,2022-08-08,Pacific,14215.0,79.0,18243.285714285714,44448.0,24410.0,48210.0
8375,2022-08-09,Pacific,37101.0,14215.0,16951.85714285714,157.0,46141.0,158.0
8384,2022-08-10,Pacific,15353.0,37101.0,16835.14285714286,79.0,16170.0,103.0
8393,2022-08-11,Pacific,5620.0,15353.0,16710.428571428572,14215.0,6493.0,24410.0
8402,2022-08-12,Pacific,41216.0,5620.0,16248.714285714286,37101.0,44448.0,46141.0
8411,2022-08-13,Pacific,116.0,41216.0,16242.857142857143,15353.0,157.0,16170.0
8420,2022-08-14,Pacific,69.0,116.0,16241.42857142857,5620.0,79.0,6493.0
8429,2022-08-15,Pacific,15737.0,69.0,16458.85714285714,41216.0,14215.0,44448.0
8438,2022-08-16,Pacific,32450.0,15737.0,15794.42857142857,116.0,37101.0,157.0
8447,2022-08-17,Pacific,11116.0,32450.0,15189.142857142857,69.0,15353.0,79.0
8456,2022-08-18,Pacific,4617.0,11116.0,15045.857142857143,15737.0,5620.0,14215.0
8465,2022-08-19,Pacific,37198.0,4617.0,14471.857142857143,32450.0,41216.0,37101.0
8474,2022-08-20,Pacific,92.0,37198.0,14468.42857142857,11116.0,116.0,15353.0
8483,2022-08-21,Pacific,98.0,92.0,14472.57142857143,4617.0,69.0,5620.0
8492,2022-08-22,Pacific,12657.0,98.0,14032.57142857143,37198.0,15737.0,41216.0
8501,2022-08-23,Pacific,28806.0,12657.0,13512.0,92.0,32450.0,116.0
8510,2022-08-24,Pacific,9876.0,28806.0,13334.857142857143,98.0,11116.0,69.0
8519,2022-08-25,Pacific,4187.0,9876.0,13273.42857142857,12657.0,4617.0,15737.0
8528,2022-08-26,Pacific,35546.0,4187.0,13037.42857142857,28806.0,37198.0,32450.0
8537,2022-08-27,Pacific,107.0,35546.0,13039.57142857143,9876.0,92.0,11116.0
8546,2022-08-28,Pacific,82.0,107.0,13037.285714285714,4187.0,98.0,4617.0
8555,2022-08-29,Pacific,11616.0,82.0,12888.57142857143,35546.0,12657.0,37198.0
8564,2022-08-30,Pacific,28453.0,11616.0,12838.142857142857,107.0,28806.0,92.0
8573,2022-08-31,Pacific,7522.0,28453.0,12501.857142857143,82.0,9876.0,98.0
8582,2022-09-01,Pacific,3197.0,7522.0,12360.42857142857,11616.0,4187.0,12657.0
8591,2022-09-02,Pacific,27152.0,3197.0,11161.285714285714,28453.0,35546.0,28806.0
8600,2022-09-03,Pacific,89.0,27152.0,11158.714285714286,7522.0,107.0,9876.0
8609,2022-09-04,Pacific,69.0,89.0,11156.857142857143,3197.0,82.0,4187.0
8618,2022-09-05,Pacific,5088.0,69.0,10224.285714285714,27152.0,11616.0,35546.0
8627,2022-09-06,Pacific,4737.0,5088.0,6836.285714285715,89.0,28453.0,107.0
8636,2022-09-07,Pacific,27181.0,4737.0,9644.714285714286,69.0,7522.0,82.0
8645,2022-09-08,Pacific,2706.0,27181.0,9574.57142857143,5088.0,3197.0,11616.0
8654,2022-09-09,Pacific,19757.0,2706.0,8518.142857142857,4737.0,27152.0,28453.0
8663,2022-09-10,Pacific,0.0,19757.0,8505.42857142857,27181.0,89.0,7522.0
8672,2022-09-11,Pacific,0.0,0.0,8495.57142857143,2706.0,69.0,3197.0
8681,2022-09-12,Pacific,7931.0,0.0,8901.714285714286,19757.0,5088.0,27152.0
8690,2022-09-13,Pacific,2383.0,7931.0,8565.42857142857,0.0,4737.0,89.0
8699,2022-09-14,Pacific,5327.0,2383.0,5443.428571428572,0.0,27181.0,69.0
8708,2022-09-15,Pacific,22719.0,5327.0,8302.42857142857,7931.0,2706.0,5088.0
